1558898265.253421,0
1558898265.267200,1
1558898265.280387,1
1558898265.293620,1
1558898265.306730,1
1558898265.320294,0
1558898265.333253,2
1558898265.346062,0
1558898265.359105,1
1558898265.372492,0
1558898265.385575,1
1558898265.398154,0
1558898265.410873,2
1558898265.423955,0
1558898265.436677,1
1558898265.450368,0
1558898265.463132,1
1558898265.476179,0
1558898265.489015,1
1558898265.501779,0
1558898265.514632,1
1558898265.527745,0
1558898265.540631,0
1558898265.553251,0
1558898265.566290,0
1558898265.579319,0
1558898265.592740,2
1558898265.605717,1
1558898265.618634,1
1558898265.631494,0
1558898265.643959,2
1558898265.656973,0
1558898265.669875,1
1558898265.683391,2
1558898265.696301,0
1558898265.708832,0
1558898265.721970,0
1558898265.735347,1
1558898265.748572,0
1558898265.761194,0
1558898265.774099,1
1558898265.787199,0
1558898265.800239,0
1558898265.813151,1
1558898265.826411,1
1558898265.839440,2
1558898265.852435,1
1558898265.865054,1
1558898265.877518,1
1558898265.890867,1
1558898265.903754,1
1558898265.916651,1
1558898265.929532,0
1558898265.942551,1
1558898265.955401,1
1558898265.968773,1
1558898265.981914,1
1558898265.995032,0
1558898266.007971,0
1558898266.020231,1
1558898266.033177,1
1558898266.046706,2
1558898266.059630,1
1558898266.072305,1
1558898266.085343,0
1558898266.099344,0
1558898266.112425,0
1558898266.125749,1
1558898266.139896,1
1558898266.152719,0
1558898266.165586,1
1558898266.178316,0
1558898266.191920,0
1558898266.204962,0
1558898266.217980,2
1558898266.230387,1
1558898266.243172,1
1558898266.256084,3
1558898266.269835,0
1558898266.282806,0
1558898266.295968,1
1558898266.309341,1
1558898266.322200,1
1558898266.335317,1
1558898266.348321,1
1558898266.361374,1
1558898266.374522,0
1558898266.387536,0
1558898266.400498,1
1558898266.413652,0
1558898266.426804,1
1558898266.439810,0
1558898266.452626,1
1558898266.465466,0
1558898266.478613,1
1558898266.491494,0
1558898266.505051,1
1558898266.518423,0
1558898266.531607,1
1558898266.544880,0
1558898266.557564,1
1558898266.570481,1
1558898266.583382,1
1558898266.596246,1
1558898266.609084,0
1558898266.622097,0
1558898266.635268,1
1558898266.648232,1
1558898266.661022,1
1558898266.674380,1
1558898266.687392,2
1558898266.699960,2
1558898266.712578,2
1558898266.726125,0
1558898266.739157,1
1558898266.752116,1
1558898266.764848,1
1558898266.777458,1
1558898266.790047,1
1558898266.802936,1
1558898266.816327,0
1558898266.829517,0
1558898266.842707,0
1558898266.855545,1
1558898266.868424,1
1558898266.881178,2
1558898266.894268,1
1558898266.908931,1
1558898266.921839,0
1558898266.935251,0
1558898266.948305,0
1558898266.961491,1
1558898266.974405,1
1558898266.987782,0
1558898267.000566,1
1558898267.013308,0
1558898267.026415,1
1558898267.039706,0
1558898267.052657,1
1558898267.065490,1
1558898267.078525,0
1558898267.091705,0
1558898267.104719,1
1558898267.117625,0
1558898267.130592,1
1558898267.143709,0
1558898267.156710,1
1558898267.169846,0
1558898267.182627,1
1558898267.195935,1
1558898267.210200,0
1558898267.223199,1
1558898267.236068,1
1558898267.248972,0
1558898267.262305,0
1558898267.275276,1
1558898267.288266,0
1558898267.301280,1
1558898267.314410,1
1558898267.327376,0
1558898267.340025,1
1558898267.353413,1
1558898267.366573,1
1558898267.379090,1
1558898267.391515,1
1558898267.404418,1
1558898267.417688,1
1558898267.430503,1
1558898267.444210,1
1558898267.457583,0
1558898267.471692,0
1558898267.484507,0
1558898267.497492,1
1558898267.510353,1
1558898267.523226,1
1558898267.536420,0
1558898267.549264,0
1558898267.562390,1
1558898267.575479,1
1558898267.588397,1
1558898267.601201,1
1558898267.614024,0
1558898267.626938,1
1558898267.640424,1
1558898267.653956,0
1558898267.667091,0
1558898267.680508,0
1558898267.693268,1
1558898267.706032,2
1558898267.718817,1
1558898267.731973,0
1558898267.745093,0
1558898267.758059,1
1558898267.771031,0
1558898267.783914,1
1558898267.796648,0
1558898267.809409,0
1558898267.822581,1
1558898267.835211,0
1558898267.848072,1
1558898267.861157,0
1558898267.874321,1
1558898267.887383,1
1558898267.900009,1
1558898267.912828,0
1558898267.925609,1
1558898267.938643,0
1558898267.951802,1
1558898267.964828,0
1558898267.981512,1
1558898267.994385,0
1558898268.007479,0
1558898268.020408,1
1558898268.034065,0
1558898268.047029,1
1558898268.060043,1
1558898268.072993,1
1558898268.086370,0
1558898268.099789,0
1558898268.113120,1
1558898268.126106,1
1558898268.139017,1
1558898268.152381,0
1558898268.165610,0
1558898268.178226,0
1558898268.191056,1
1558898268.203933,1
1558898268.216568,1
1558898268.230256,1
1558898268.243139,1
1558898268.255961,1
1558898268.268918,0
1558898268.281785,1
1558898268.294948,0
1558898268.308026,1
1558898268.320647,1
1558898268.333695,0
1558898268.347038,1
1558898268.359861,1
1558898268.372556,1
1558898268.385531,0
1558898268.398546,1
1558898268.411757,0
1558898268.424475,1
1558898268.436853,0
1558898268.449670,0
1558898268.462813,1
1558898268.475535,1
1558898268.488690,0
1558898268.501575,0
1558898268.514965,0
1558898268.528244,0
1558898268.540767,1
1558898268.553410,1
1558898268.567345,1
1558898268.580344,2
1558898268.593150,0
1558898268.606017,0
1558898268.618852,0
1558898268.631967,0
1558898268.644418,0
1558898268.657792,0
1558898268.670705,1
1558898268.684131,1
1558898268.697413,0
1558898268.710699,0
1558898268.724251,0
1558898268.736878,1
1558898268.750007,1
1558898268.763378,0
1558898268.776932,0
1558898268.789853,0
1558898268.802821,0
1558898268.815704,0
1558898268.828349,1
1558898268.840677,1
1558898268.853394,0
1558898268.866702,1
1558898268.880091,1
1558898268.893163,1
1558898268.905954,0
1558898268.919231,0
1558898268.932096,1
1558898268.944734,1
1558898268.957729,1
1558898268.970701,0
1558898268.983515,1
1558898268.996351,2
1558898269.009398,0
1558898269.022161,1
1558898269.035063,1
1558898269.048664,2
1558898269.061292,1
1558898269.074069,1
1558898269.087758,1
1558898269.100541,2
1558898269.113336,0
1558898269.126268,0
1558898269.139279,1
1558898269.152518,0
1558898269.165385,2
1558898269.178602,1
1558898269.192130,1
1558898269.204951,1
1558898269.217841,1
1558898269.230711,1
1558898269.243881,1
1558898269.256832,0
1558898269.269535,0
1558898269.282939,0
1558898269.295807,1
1558898269.309058,0
1558898269.322098,1
1558898269.336042,0
1558898269.349483,0
1558898269.362425,0
1558898269.375454,0
1558898269.388109,1
1558898269.400953,2
1558898269.414307,1
1558898269.426822,1
1558898269.439292,2
1558898269.452086,0
1558898269.464935,1
1558898269.478668,0
1558898269.492337,0
1558898269.505094,0
1558898269.517916,0
1558898269.531475,0
1558898269.545846,0
1558898269.558922,0
1558898269.571649,1
1558898269.584585,0
1558898269.597177,1
1558898269.609917,1
1558898269.623306,1
1558898269.636094,0
1558898269.650171,1
1558898269.663347,1
1558898269.676096,1
1558898269.688671,1
1558898269.701820,1
1558898269.715063,1
1558898269.727995,0
1558898269.740819,0
1558898269.753801,0
1558898269.767010,0
1558898269.780027,2
1558898269.792865,1
1558898269.805584,1
1558898269.819220,2
1558898269.832234,2
1558898269.844676,0
1558898269.857687,1
1558898269.871093,1
1558898269.884129,0
1558898269.897118,1
1558898269.910464,0
1558898269.923365,0
1558898269.936494,0
1558898269.949858,1
1558898269.962944,1
1558898269.975725,1
1558898269.989401,1
1558898270.002329,2
1558898270.014925,1
1558898270.028002,0
1558898270.040639,0
1558898270.053559,0
1558898270.066718,0
1558898270.080138,0
1558898270.093045,1
1558898270.105927,1
1558898270.119211,0
1558898270.132112,0
1558898270.144783,1
1558898270.157641,0
1558898270.170470,1
1558898270.183768,0
1558898270.196768,1
1558898270.209121,0
1558898270.221536,0
1558898270.234773,0
1558898270.247684,1
1558898270.261144,1
1558898270.273878,1
1558898270.286782,1
1558898270.300217,0
1558898270.313530,0
1558898270.327150,1
1558898270.340035,1
1558898270.353187,0
1558898270.366248,0
1558898270.379018,1
1558898270.392342,0
1558898270.405360,2
1558898270.418290,1
1558898270.430860,0
1558898270.444159,1
1558898270.457196,1
1558898270.470163,0
1558898270.483261,0
1558898270.496310,1
1558898270.509302,0
1558898270.522364,0
1558898270.535496,0
1558898270.548716,0
1558898270.561583,1
1558898270.574689,1
1558898270.587678,0
1558898270.600698,0
1558898270.613679,1
1558898270.626414,1
1558898270.639150,1
1558898270.652283,0
1558898270.665256,0
1558898270.677817,0
1558898270.690680,1
1558898270.703579,0
1558898270.716576,1
1558898270.729405,0
1558898270.742408,0
1558898270.755540,0
1558898270.769114,0
1558898270.782041,1
1558898270.794904,1
1558898270.807925,0
1558898270.820888,2
1558898270.833649,2
1558898270.846330,1
1558898270.859421,1
1558898270.872256,1
1558898270.885172,1
1558898270.898058,1
1558898270.911240,0
1558898270.924395,0
1558898270.937646,0
1558898270.950725,1
1558898270.963903,1
1558898270.976738,2
1558898270.989840,0
1558898271.002827,0
1558898271.016234,0
1558898271.029320,1
1558898271.042424,1
1558898271.054863,1
1558898271.068211,0
1558898271.081353,0
1558898271.094129,1
1558898271.107409,1
1558898271.120341,0
1558898271.133591,0
1558898271.146361,1
1558898271.160011,1
1558898271.173077,1
1558898271.186031,0
1558898271.198953,0
1558898271.211789,0
1558898271.224405,0
1558898271.237628,1
1558898271.250487,1
1558898271.263463,1
1558898271.276303,2
1558898271.288859,0
1558898271.301829,0
1558898271.314532,1
1558898271.327845,0
1558898271.340939,0
1558898271.353951,1
1558898271.367058,1
1558898271.380377,1
1558898271.393943,2
1558898271.406947,0
1558898271.419958,0
1558898271.432634,0
1558898271.445415,1
1558898271.458151,1
1558898271.471324,1
1558898271.484807,0
1558898271.497665,0
1558898271.511390,0
1558898271.524408,0
1558898271.538270,2
1558898271.551275,1
1558898271.564187,0
1558898271.576916,0
1558898271.589489,0
1558898271.602558,1
1558898271.615766,0
1558898271.628816,0
1558898271.641646,0
1558898271.654979,2
1558898271.668136,1
1558898271.681126,0
1558898271.694262,0
1558898271.707308,0
1558898271.720327,0
1558898271.733128,0
1558898271.746173,0
1558898271.759240,1
1558898271.772271,0
1558898271.785117,1
1558898271.798348,1
1558898271.811277,0
1558898271.824258,0
1558898271.837328,0
1558898271.850336,0
1558898271.863970,0
1558898271.876762,1
1558898271.889392,0
1558898271.902555,1
1558898271.915745,1
1558898271.928598,1
1558898271.941681,0
1558898271.954958,1
1558898271.967903,0
1558898271.981059,1
1558898271.994024,1
1558898272.007066,1
1558898272.020103,0
1558898272.033111,0
1558898272.045929,0
1558898272.059112,0
1558898272.072040,0
1558898272.085315,0
1558898272.098041,1
1558898272.110709,0
1558898272.123633,0
1558898272.136692,0
1558898272.149605,1
1558898272.162581,1
1558898272.175495,0
1558898272.188355,1
1558898272.201107,1
1558898272.213974,1
1558898272.227283,1
1558898272.240418,1
1558898272.254451,0
1558898272.267424,0
1558898272.280296,1
1558898272.293264,1
1558898272.306102,1
1558898272.319240,1
1558898272.332341,0
1558898272.345473,0
1558898272.358528,0
1558898272.371728,0
1558898272.384369,0
1558898272.397208,1
1558898272.409710,2
1558898272.423046,1
1558898272.436844,1
1558898272.449928,0
1558898272.463582,0
1558898272.476517,0
1558898272.489554,0
1558898272.502509,1
1558898272.515156,1
1558898272.528111,0
1558898272.541214,0
1558898272.554316,0
1558898272.567340,1
1558898272.580341,1
1558898272.592926,0
1558898272.605941,1
1558898272.619194,1
1558898272.632324,0
1558898272.645272,0
1558898272.658150,0
1558898272.671362,0
1558898272.684698,1
1558898272.698448,0
1558898272.711308,1
1558898272.724159,1
1558898272.737140,0
1558898272.750901,0
1558898272.764098,0
1558898272.776854,2
1558898272.789964,1
1558898272.802924,2
1558898272.816313,1
1558898272.830032,0
1558898272.842865,0
1558898272.857051,1
1558898272.869877,0
1558898272.882666,0
1558898272.895315,1
1558898272.908279,0
1558898272.921371,0
1558898272.934374,0
1558898272.947471,0
1558898272.960373,0
1558898272.973600,1
1558898272.986460,0
1558898272.999410,0
1558898273.012375,1
1558898273.025358,0
1558898273.037989,0
1558898273.050716,1
1558898273.064047,0
1558898273.077415,0
1558898273.090381,2
1558898273.103030,1
1558898273.115687,1
1558898273.128922,0
1558898273.141874,0
1558898273.154964,0
1558898273.168097,1
1558898273.180749,2
1558898273.193134,2
1558898273.206318,1
1558898273.219156,1
1558898273.232098,1
1558898273.244896,0
1558898273.257693,0
1558898273.270797,0
1558898273.283855,1
1558898273.296966,1
1558898273.309726,0
1558898273.323239,1
1558898273.336758,0
1558898273.349667,0
1558898273.362443,1
1558898273.375369,1
1558898273.388269,1
1558898273.400923,1
1558898273.413953,1
1558898273.426629,1
1558898273.439570,0
1558898273.452346,1
1558898273.465277,2
1558898273.478359,0
1558898273.491307,0
1558898273.504532,1
1558898273.517131,1
1558898273.529991,1
1558898273.543548,0
1558898273.556434,0
1558898273.569284,1
1558898273.582188,1
1558898273.595014,0
1558898273.607818,1
1558898273.620990,1
1558898273.633793,1
1558898273.646999,0
1558898273.659839,1
1558898273.672694,1
1558898273.685503,1
1558898273.698986,0
1558898273.712436,0
1558898273.725123,1
1558898273.738162,1
1558898273.751047,2
1558898273.764235,0
1558898273.777230,1
1558898273.790138,1
1558898273.803277,1
1558898273.816018,1
1558898273.828806,0
1558898273.842375,1
1558898273.855797,0
1558898273.868623,1
1558898273.882043,1
1558898273.894929,0
1558898273.909778,0
1558898273.923089,1
1558898273.935953,1
1558898273.949227,0
1558898273.962490,0
1558898273.975720,0
1558898273.988754,0
1558898274.001601,0
1558898274.014067,1
1558898274.027066,1
1558898274.039884,0
1558898274.053245,1
1558898274.066476,0
1558898274.079793,0
1558898274.092882,0
1558898274.105467,0
1558898274.118494,1
1558898274.131964,0
1558898274.144804,0
1558898274.158325,2
1558898274.171312,0
1558898274.183918,1
1558898274.196642,1
1558898274.209541,1
1558898274.222545,1
1558898274.235252,1
1558898274.248019,0
1558898274.260923,0
1558898274.274948,1
1558898274.288149,0
1558898274.301081,1
1558898274.314088,0
1558898274.327108,0
1558898274.340038,0
1558898274.352995,1
1558898274.366370,1
1558898274.379853,1
1558898274.392750,2
1558898274.405092,1
1558898274.418059,1
1558898274.430992,0
1558898274.444072,0
1558898274.457553,2
1558898274.470415,0
1558898274.483825,1
1558898274.496581,1
1558898274.509215,1
1558898274.522401,0
1558898274.537131,0
1558898274.550283,0
1558898274.562967,0
1558898274.575967,0
1558898274.588836,1
1558898274.601681,0
1558898274.614554,0
1558898274.628495,1
1558898274.641867,0
1558898274.655162,1
1558898274.668556,1
1558898274.681616,1
1558898274.694717,1
1558898274.707648,1
1558898274.720664,0
1558898274.733990,0
1558898274.747208,0
1558898274.760312,0
1558898274.773160,0
1558898274.785949,0
1558898274.798654,2
1558898274.811640,1
1558898274.824726,1
1558898274.837758,0
1558898274.851128,1
1558898274.863832,0
1558898274.876387,0
1558898274.888940,1
1558898274.901975,1
1558898274.915144,1
1558898274.928254,1
1558898274.941183,0
1558898274.954371,1
1558898274.967508,0
1558898274.980273,1
1558898274.993355,0
1558898275.006221,2
1558898275.019887,0
1558898275.032669,0
1558898275.045361,1
1558898275.060129,0
1558898275.073062,1
1558898275.085974,1
1558898275.098634,2
1558898275.112203,1
1558898275.124906,0
1558898275.138223,0
1558898275.151247,0
1558898275.164435,0
1558898275.177270,0
1558898275.189967,1
1558898275.203148,1
1558898275.215937,1
1558898275.229122,0
1558898275.242466,0
1558898275.256090,1
1558898275.269564,1
1558898275.282659,1
1558898275.295650,0
1558898275.308909,0
1558898275.322913,0
1558898275.336669,0
1558898275.349796,0
1558898275.364140,0
1558898275.377024,0
1558898275.390586,1
1558898275.403345,1
1558898275.416264,1
1558898275.429296,2
1558898275.441879,0
1558898275.455236,0
1558898275.468214,1
1558898275.480937,1
1558898275.494386,1
1558898275.507231,1
1558898275.520098,1
1558898275.533596,1
1558898275.546740,0
1558898275.559519,0
1558898275.572823,0
1558898275.585721,0
1558898275.598951,1
1558898275.611680,2
1558898275.624363,0
1558898275.637147,3
1558898275.649917,0
1558898275.663885,1
1558898275.677310,1
1558898275.690690,1
1558898275.703816,0
1558898275.716594,0
1558898275.729860,0
1558898275.743578,0
1558898275.756796,0
1558898275.769854,1
1558898275.782652,1
1558898275.795673,0
1558898275.808626,2
1558898275.821068,1
1558898275.834642,0
1558898275.847472,1
1558898275.860087,0
1558898275.873500,0
1558898275.886388,2
1558898275.899258,1
1558898275.912182,2
1558898275.925400,0
1558898275.938518,0
1558898275.951642,0
1558898275.964533,1
1558898275.977539,1
1558898275.990489,2
1558898276.003367,0
1558898276.016118,2
1558898276.028812,2
1558898276.042091,0
1558898276.055058,1
1558898276.067869,1
1558898276.080477,1
1558898276.093887,1
1558898276.106837,1
1558898276.119656,1
1558898276.132609,0
1558898276.145388,0
1558898276.158414,0
1558898276.171528,0
1558898276.184281,1
1558898276.197029,1
1558898276.210347,0
1558898276.223165,1
1558898276.235843,1
1558898276.248606,0
1558898276.261890,0
1558898276.276834,1
1558898276.290033,1
1558898276.302936,0
1558898276.316431,0
1558898276.329525,0
1558898276.342561,0
1558898276.355550,0
1558898276.368505,1
1558898276.381235,2
1558898276.393974,1
1558898276.407076,0
1558898276.420375,0
1558898276.433502,0
1558898276.446076,2
1558898276.459494,0
1558898276.472333,1
1558898276.485041,0
1558898276.498265,1
1558898276.511093,1
1558898276.524322,0
1558898276.537679,0
1558898276.550787,0
1558898276.563741,0
1558898276.576815,1
1558898276.589804,1
1558898276.602878,0
1558898276.615675,0
1558898276.628302,2
1558898276.640964,2
1558898276.653412,2
1558898276.666924,1
1558898276.679810,1
1558898276.692710,1
1558898276.705565,0
1558898276.719314,1
1558898276.732575,0
1558898276.746070,0
1558898276.759061,0
1558898276.772082,0
1558898276.784841,1
1558898276.797709,1
1558898276.810669,0
1558898276.823571,0
1558898276.837317,0
1558898276.850034,0
1558898276.862659,1
1558898276.875658,1
1558898276.888361,1
1558898276.901904,1
1558898276.915284,1
1558898276.928025,0
1558898276.942054,0
1558898276.955200,0
1558898276.968025,1
1558898276.980698,0
1558898276.993634,0
1558898277.006204,2
1558898277.018668,1
1558898277.031509,0
1558898277.044572,0
1558898277.057630,1
1558898277.070481,1
1558898277.083350,1
1558898277.096454,1
1558898277.109590,0
1558898277.122252,1
1558898277.135631,0
1558898277.148625,1
1558898277.161817,1
1558898277.175371,0
1558898277.188089,2
1558898277.201288,1
1558898277.214088,2
1558898277.226954,0
1558898277.240149,0
1558898277.253552,1
1558898277.266644,0
1558898277.279373,0
1558898277.292657,2
1558898277.305807,1
1558898277.319035,0
1558898277.332720,0
1558898277.345547,1
1558898277.358788,0
1558898277.371882,0
1558898277.384938,1
1558898277.397510,0
1558898277.411219,0
1558898277.424488,1
1558898277.437676,1
1558898277.451756,0
1558898277.464788,0
1558898277.477860,1
1558898277.490669,1
1558898277.503562,0
1558898277.516502,1
1558898277.529727,0
1558898277.542726,0
1558898277.555695,0
1558898277.568653,2
1558898277.581933,1
1558898277.595100,1
1558898277.607673,1
1558898277.620530,1
1558898277.633499,1
1558898277.646727,1
1558898277.659930,1
1558898277.673690,0
1558898277.686813,0
1558898277.699559,1
1558898277.712423,1
1558898277.726296,1
1558898277.739422,0
1558898277.752295,1
1558898277.765358,0
1558898277.778544,2
1558898277.791358,1
1558898277.804342,1
1558898277.816923,1
1558898277.829832,1
1558898277.842624,1
1558898277.855702,0
1558898277.868529,0
1558898277.881313,0
1558898277.894794,1
1558898277.907447,1
1558898277.920495,1
1558898277.933182,0
1558898277.946419,1
1558898277.960061,0
1558898277.972876,1
1558898277.985774,0
1558898277.998805,0
1558898278.011761,1
1558898278.024831,1
1558898278.037739,1
1558898278.050841,1
1558898278.063939,0
1558898278.076703,0
1558898278.090432,1
1558898278.103337,1
1558898278.116077,0
1558898278.128950,1
1558898278.142245,1
1558898278.156118,0
1558898278.169106,0
1558898278.181917,1
1558898278.195153,1
1558898278.207921,2
1558898278.220482,1
1558898278.232797,0
1558898278.245931,1
1558898278.258499,1
1558898278.272058,0
1558898278.285195,1
1558898278.298055,1
1558898278.310916,0
1558898278.323761,0
1558898278.336872,0
1558898278.349792,0
1558898278.362844,0
1558898278.375854,1
1558898278.388590,0
1558898278.401541,1
1558898278.414461,0
1558898278.427391,0
1558898278.439964,0
1558898278.453474,0
1558898278.466238,0
1558898278.479547,0
1558898278.492558,0
1558898278.505806,0
1558898278.518981,0
1558898278.531887,0
1558898278.544809,2
1558898278.557688,1
1558898278.571147,1
1558898278.584218,1
1558898278.597181,0
1558898278.609559,1
1558898278.622782,1
1558898278.635706,0
1558898278.648359,1
1558898278.662041,2
1558898278.675136,1
1558898278.687589,1
1558898278.700660,0
1558898278.713903,0
1558898278.727323,1
1558898278.740069,1
1558898278.753392,0
1558898278.766886,0
1558898278.780151,0
1558898278.792798,1
1558898278.805640,0
1558898278.818550,2
1558898278.832018,1
1558898278.845226,0
1558898278.857900,0
1558898278.871737,1
1558898278.884549,0
1558898278.897306,0
1558898278.910155,1
1558898278.923162,0
1558898278.936053,0
1558898278.948901,0
1558898278.962898,0
1558898278.975987,1
1558898278.989563,1
1558898279.002590,2
1558898279.015768,1
1558898279.028560,1
1558898279.041376,1
1558898279.054066,2
1558898279.066435,1
1558898279.080204,0
1558898279.093011,1
1558898279.105906,1
1558898279.118887,0
1558898279.132589,1
1558898279.145208,0
1558898279.158194,0
1558898279.171387,0
1558898279.184203,1
1558898279.197456,2
1558898279.210365,1
1558898279.223237,1
1558898279.236332,0
1558898279.249400,0
1558898279.262421,1
1558898279.275428,0
1558898279.288736,1
1558898279.301616,0
1558898279.314906,1
1558898279.328460,0
1558898279.341870,0
1558898279.355220,0
1558898279.368632,2
1558898279.381771,1
1558898279.394462,1
1558898279.407455,1
1558898279.420638,0
1558898279.433350,0
1558898279.445986,0
1558898279.458981,0
1558898279.471923,1
1558898279.484761,1
1558898279.497603,1
1558898279.510431,1
1558898279.523177,0
1558898279.536101,0
1558898279.549185,0
1558898279.562352,1
1558898279.575923,1
1558898279.589112,2
1558898279.601911,0
1558898279.614771,2
1558898279.627839,0
1558898279.641025,0
1558898279.653796,1
1558898279.666819,1
1558898279.679545,1
1558898279.692215,1
1558898279.705596,1
1558898279.718452,1
1558898279.731356,1
1558898279.744097,0
1558898279.757190,0
1558898279.770454,1
1558898279.783398,1
1558898279.796705,0
1558898279.809766,0
1558898279.822516,1
1558898279.835237,0
1558898279.848003,1
1558898279.860593,1
1558898279.874076,1
1558898279.888307,0
1558898279.900987,0
1558898279.914047,1
1558898279.927233,0
1558898279.940597,0
1558898279.953533,0
1558898279.966845,1
